KTSN,NO,관리분류군,Phylum(Name),Phylum(국명),Class(Name),Class(국명),Order(Name),Order(국명),Family(Name),Family(국명),Genus(Name),Genus(국명),Species(Name),Species(국명),학명,대표국명,명명자,명명년도,특성
1.20E+11,8837,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Holothuroidea,해삼강,Molpadiida,은족목,Caudinidae,꼬리해삼과,Caudina,꼬리해삼속,similis,꼬리해삼,Caudina similis,꼬리해삼,(Augustin),-1908,
1.20E+11,8838,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Holothuroidea,해삼강,Molpadiida,은족목,Caudinidae,꼬리해삼과,Paracaudina,측꼬리해삼속,chilensis,흰해삼,Paracaudina chilensis,흰해삼,(J. Müller),-1850,
1.20E+11,8839,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Holothuroidea,해삼강,Molpadiida,은족목,Molpadiidae,은족과,Molpadia,은족속,changi,동남은족해삼,Molpadia changi,동남은족해삼,Pawson & Liao,1992,
1.20E+11,8840,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Holothuroidea,해삼강,Molpadiida,은족목,Molpadiidae,은족과,Molpadia,은족속,oolitica,은족해삼,Molpadia oolitica,은족해삼,(Pourtalés),-1851,
1.20E+11,8841,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiodia,양편거미불가사리속,craterodmeta,둥근거미불가사리,Amphiodia craterodmeta,둥근거미불가사리,H.L. Clark,1911,
1.20E+11,8842,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiodia,양편거미불가사리속,cyclalspis,양편거미불가사리,Amphiodia cyclalspis,양편거미불가사리,Djakonov,1935,
1.20E+11,8843,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphioplus,양거미불가사리속,ancistrotus,뿔가시거미불가사리,Amphioplus ancistrotus,뿔가시거미불가사리,(H.L. Clark),-1911,
1.20E+11,8844,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphioplus,양거미불가사리속,japonicus,순양거미불가사리,Amphioplus japonicus,순양거미불가사리,(Matsumoto),-1915,
1.20E+11,8845,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphioplus,양거미불가사리속,megapomus,넓은팔비늘거미불가사리,Amphioplus megapomus,넓은팔비늘거미불가사리,H.L. Clark,1911,
1.20E+11,8846,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphioplus,양거미불가사리속,trichoides,덧니거미불가사리,Amphioplus trichoides,덧니거미불가사리,Matsumoto,1917,
1.20E+11,8847,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphipholis,양비늘거미불가사리속,kochii,코치양비늘거미불가사리,Amphipholis kochii,코치양비늘거미불가사리,Lütken,1872,
1.20E+11,8848,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphipholis,양비늘거미불가사리속,pugetana,후개타나양비늘거미불가사리,Amphipholis pugetana,후개타나양비늘거미불가사리,(Lyman),-1860,
1.20E+11,8849,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphipholis,양비늘거미불가사리속,sobrina,납작양비늘거미불가사리,Amphipholis sobrina,납작양비늘거미불가사리,Matsumoto,1917,
1.20E+11,8850,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphipholis,양비늘거미불가사리속,squamata,양비늘거미불가사리,Amphipholis squamata,양비늘거미불가사리,(Delle Chiaje),-1828,
1.20E+11,8851,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphipholis,양비늘거미불가사리속,tetracantha,네가시양비늘거미불가사리,Amphipholis tetracantha,네가시양비늘거미불가사리,Matsumoto,1941,
1.20E+11,8852,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphistigma,뿔양편거미불가사리속,minuta,작은뿔양편거미불가사리,Amphistigma minuta,작은뿔양편거미불가사리,H. L. Clark,1938,
1.20E+11,8853,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,aestuarii,아기팔거미불가사리,Amphiura aestuarii,아기팔거미불가사리,Matsumoto,1915,
1.20E+11,8854,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,digitula,뾰족니턱뱀거미불가사리,Amphiura digitula,뾰족니턱뱀거미불가사리,(H.L. Clark),-1911,
1.20E+11,8855,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,iridoides,둥근팔비늘거미불가사리,Amphiura iridoides,둥근팔비늘거미불가사리,(Matsumoto),-1917,
1.20E+11,8856,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,koreae,턱뱀거미불가사리,Amphiura koreae,턱뱀거미불가사리,Duncan,1879,
1.20E+11,8857,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,sinicola,긴팔거미불가사리,Amphiura sinicola,긴팔거미불가사리,(Matsumoto),-1941,
1.20E+11,8858,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,syntharacha,잔비늘거미불가사리,Amphiura syntharacha,잔비늘거미불가사리,H.L. Clark,1915,
1.20E+11,8859,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Amphiura,턱뱀거미불가사리속,vadicola,연안거미불가사리,Amphiura vadicola,연안거미불가사리,Matsumoto,1915,
1.20E+11,8860,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Amphilepidida,양린사미목,Amphiuridae,양편거미불가사리과,Ophiocentrus,밤송이거미불가사리속,verticillatus,밤송이거미불가사리,Ophiocentrus verticillatus,밤송이거미불가사리,(Döderlein),-1896,
1.20E+11,8861,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Euryalidae,넓적거미불가사리과,Astroceras,별거미불가사리속,annulatum,고리별거미불가사리,Astroceras annulatum,고리별거미불가사리,Mortensen,1933,
1.20E+11,8862,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astroboa,별뱀거미불가사리속,arctos,곰거미불가사리,Astroboa arctos,곰거미불가사리,Matsumoto,1915,
1.20E+11,8863,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrocladus,가지거미불가사리속,annulatus,띠가지거미불가사리,Astrocladus annulatus,띠가지거미불가사리,(Matsumoto),-1912,
1.20E+11,8864,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrocladus,가지거미불가사리속,coniferus,혹가지거미불가사리,Astrocladus coniferus,혹가지거미불가사리,(Döderlein),-1902,
1.20E+11,8865,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrocladus,가지거미불가사리속,dofleini,도플라인혹가지거미불가사리,Astrocladus dofleini,도플라인혹가지거미불가사리,Döderlein,1910,
1.20E+11,8866,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrocladus,가지거미불가사리속,ludwigi,루드윅가지거미불가사리,Astrocladus ludwigi,루드윅가지거미불가사리,(Döderlein),-1896,
1.20E+11,8867,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrocladus,가지거미불가사리속,pardalis,표범혹가지거미불가사리,Astrocladus pardalis,표범혹가지거미불가사리,(Döderlein),-1902,
1.20E+11,8868,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Astrodendrum,나무거미불가사리속,sagaminum,나무거미불가사리,Astrodendrum sagaminum,나무거미불가사리,(Döderlein),-1902,
1.20E+11,8869,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Gorgonocephalus,삼천발이속,arcticus,북극삼천발이,Gorgonocephalus arcticus,북극삼천발이,Leach,1819,
1.20E+11,8870,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Gorgonocephalus,삼천발이속,dolichodactylus,긴자루삼천발이,Gorgonocephalus dolichodactylus,긴자루삼천발이,Döderlein,1911,
1.20E+11,8871,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Gorgonocephalus,삼천발이속,eucnemis,진삼천발이,Gorgonocephalus eucnemis,진삼천발이,(Müller & Troschel),-1842,
1.20E+11,8872,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Euryalida,지완사미목,Gorgonocephalidae,삼천발이과,Gorgonocephalus,삼천발이속,tuberosus,혹삼천발이,Gorgonocephalus tuberosus,혹삼천발이,Döderlein,1902,
1.20E+11,8873,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiacanthidae,침거미불가사리과,Ophiacantha,침거미불가사리속,levispina,미끈침거미불가사리,Ophiacantha levispina,미끈침거미불가사리,Lyman,1878,
1.20E+11,8874,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiacanthidae,침거미불가사리과,Ophiacantha,침거미불가사리속,linea,선침거미불가사리,Ophiacantha linea,선침거미불가사리,Shin & Rho,1986,
1.20E+11,8875,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiacanthidae,침거미불가사리과,Ophiacantha,침거미불가사리속,omoplata,넓적침거미불가사리,Ophiacantha omoplata,넓적침거미불가사리,H.L. Clark,1911,
1.20E+11,8876,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiacanthidae,침거미불가사리과,Ophiacantha,침거미불가사리속,scissionis,,Ophiacantha scissionis,,"Lee, Stöhr, Bae & Shin",2019,
1.20E+11,8877,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,affinis,유사뱀이거미불가사리,Ophiactis affinis,유사뱀이거미불가사리,Duncan,1879,
1.20E+11,8878,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,brachygenys,짧은뺨뱀이거미불가사리,Ophiactis brachygenys,짧은뺨뱀이거미불가사리,H.L. Clark,1911,
1.20E+11,8879,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,dyscrita,작은뱀이불가사리,Ophiactis dyscrita,작은뱀이불가사리,H. L. Clark,1911,
1.20E+11,8880,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,macrolepidota,예쁜뱀이거미불가사리,Ophiactis macrolepidota,예쁜뱀이거미불가사리,Marktanner-Turneretscher,1887,
1.20E+11,8881,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,modesta,잔잔뱀이거미불가사리,Ophiactis modesta,잔잔뱀이거미불가사리,Brock,1888,
1.20E+11,8882,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,profundi,깊은뱀이거미불가사리,Ophiactis profundi,깊은뱀이거미불가사리,Lütken & Mortensen,1899,
1.20E+11,8883,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiactis,뱀이거미불가사리속,savignyi,뱀이거미불가사리,Ophiactis savignyi,뱀이거미불가사리,(Müller & Troschel),-1842,
1.20E+11,8884,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiopholis,뿔거미불가사리속,aculeata,뾰족뿔거미불가사리,Ophiopholis aculeata,뾰족뿔거미불가사리,(Linnaeus),-1767,
1.20E+11,8885,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiopholis,뿔거미불가사리속,brachyactis,완뿔거미불가사리,Ophiopholis brachyactis,완뿔거미불가사리,H.L. Clark,1911,
1.20E+11,8886,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiopholis,뿔거미불가사리속,japonica,왜뿔거미불가사리,Ophiopholis japonica,왜뿔거미불가사리,Lyman,1879,
1.20E+11,8887,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiactidae,뱀이거미불가사리과,Ophiopholis,뿔거미불가사리속,mirabilis,뿔거미불가사리,Ophiopholis mirabilis,뿔거미불가사리,(Duncan),-1879,
1.20E+11,8888,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiocomidae,뱀털거미불가사리과,Ophiomastix,채찍거미불가사리속,mixta,빨간등거미불가사리,Ophiomastix mixta,빨간등거미불가사리,Lütken,1869,
1.20E+11,8889,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiodermatidae,가죽거미불가사리과,Ophiarachnella,뱀거미불가사리속,gorgonia,뱀거미불가사리,Ophiarachnella gorgonia,뱀거미불가사리,Müller & Troschel,1842,
1.20E+11,8890,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiodermatidae,가죽거미불가사리과,Ophiarachnella,뱀거미불가사리속,infernalis,고사리뱀거미불가사리,Ophiarachnella infernalis,고사리뱀거미불가사리,(Müller & Troschel),-1842,
1.20E+11,8891,무척추동물류(곤충류 제외),Echinodermata,극피동물문,Ophiuroidea,거미불가사리강,Ophiurida,사미목,Ophiodermatidae,가죽거미불가사리과,Ophiopsammus,빗거미불가사리속,anchista,빗거미불가사리,Ophiopsammus anchista,빗거미불가사리,(H.L. Clark),-1911,
